RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
280,280,2025-07-28 21:10:30.2735457,7002,Info,Microsoft-Windows-Winlogon,System,5876,3124,DESKTOP-5A3QN5S,2,S-1-5-18,User logoff,,,UserSID: S-1-5-21-3151804214-3226339955-2188200191-1001,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000200000000000,0,"{""EventData"":{""Data"":[{""@Name"":""TSId"",""#text"":""2""},{""@Name"":""UserSid"",""#text"":""S-1-5-21-3151804214-3226339955-2188200191-1001""}]}}"
281,281,2025-07-28 21:10:31.0944402,6006,Info,EventLog,System,0,0,DESKTOP-5A3QN5S,2,,The Event log service was stopped,,,Computer: DESKTOP-5A3QN5S,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""01-00-00-00-58-7D-FF-FF""}}"
282,282,2025-07-28 21:10:31.0207768,50104,Info,Microsoft-Windows-Dhcp-Client,System,1392,1396,DESKTOP-5A3QN5S,2,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":""""}"
283,283,2025-07-28 21:10:31.0276335,50105,Info,Microsoft-Windows-Dhcp-Client,System,1392,1512,DESKTOP-5A3QN5S,2,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":""""}"
284,284,2025-07-28 21:10:31.0514254,51047,Info,Microsoft-Windows-DHCPv6-Client,System,1392,1548,DESKTOP-5A3QN5S,2,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""DwordVal"",""#text"":""1""}}}"
285,285,2025-07-28 21:10:31.0514666,51057,Info,Microsoft-Windows-DHCPv6-Client,System,1392,1548,DESKTOP-5A3QN5S,2,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""DwordVal"",""#text"":""1""}}}"
286,286,2025-07-28 21:10:31.1021712,50106,Info,Microsoft-Windows-Dhcp-Client,System,1392,1512,DESKTOP-5A3QN5S,2,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":""""}"
287,287,2025-07-28 21:10:31.1044633,50037,Info,Microsoft-Windows-Dhcp-Client,System,1392,1512,DESKTOP-5A3QN5S,2,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":{""Data"":{""@Name"":""DwordVal"",""#text"":""1""}}}"
288,288,2025-07-29 06:29:35.2795604,6009,Info,EventLog,System,0,0,DESKTOP-5A3QN5S,2,,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""10.00., 19045, Multiprocessor Free, 0"",""Binary"":""""}}"
289,289,2025-07-29 06:29:35.2795604,6005,Info,EventLog,System,0,0,DESKTOP-5A3QN5S,2,,The Event log service was started,,,Computer: DESKTOP-5A3QN5S,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""E9-07-07-00-02-00-1D-00-06-00-1D-00-23-00-17-01-00-00-00-00-00-00-00-00""}}"
290,290,2025-07-29 06:29:35.2795604,6013,Info,EventLog,System,0,0,DESKTOP-5A3QN5S,2,,System uptime,,,The system uptime is 14 seconds,"TimeZone: 60, 480 Pacific Standard Time",,,,,,False,C:\Users\VM\Desktop\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""14, 60, 480 Pacific Standard Time"",""Binary"":""31-00-2E-00-31-00-00-00-30-00-00-00-57-00-69-00-6E-00-64-00-6F-00-77-00-73-00-20-00-31-00-30-00-20-00-50-00-72-00-6F-00-00-00-31-00-30-00-2E-00-30-00-2E-00-31-00-39-00-30-00-34-00-35-00-20-00-42-00-75-00-69-00-6C-00-64-00-20-00-31-00-39-00-30-00-34-00-35-00-20-00-20-00-00-00-4D-00-75-00-6C-00-74-00-69-00-70-00-72-00-6F-00-63-00-65-00-73-00-73-00-6F-00-72-00-20-00-46-00-72-00-65-00-65-00-00-00-31-00-39-00-30-00-34-00-31-00-2E-00-76-00-62-00-5F-00-72-00-65-00-6C-00-65-00-61-00-73-00-65-00-2E-00-31-00-39-00-31-00-32-00-30-00-36-00-2D-00-31-00-34-00-30-00-36-00-00-00-36-00-38-00-38-00-37-00-64-00-35-00-61-00-38-00-00-00-4E-00-6F-00-74-00-20-00-41-00-76-00-61-00-69-00-6C-00-61-00-62-00-6C-00-65-00-00-00-4E-00-6F-00-74-00-20-00-41-00-76-00-61-00-69-00-6C-00-61-00-62-00-6C-00-65-00-00-00-39-00-00-00-34-00-00-00-33-00-35-00-35-00-37-00-00-00-34-00-30-00-39-00-00-00-44-00-45-00-53-00-4B-00-54-00-4F-00-50-00-2D-00-35-00-41-00-33-00-51-00-4E-00-35-00-53-00-00-00-00-00""}}"
291,291,2025-07-28 21:10:32.4202485,109,Info,Microsoft-Windows-Kernel-Power,System,540,544,DESKTOP-5A3QN5S,2,,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000400000000404,0,"{""EventData"":{""Data"":[{""@Name"":""ShutdownActionType"",""#text"":""6""},{""@Name"":""ShutdownEventCode"",""#text"":""0""},{""@Name"":""ShutdownReason"",""#text"":""5""}]}}"
292,292,2025-07-28 21:10:36.2315314,13,Info,Microsoft-Windows-Kernel-General,System,4,8164,DESKTOP-5A3QN5S,2,,OS was shutdown,,,StopTime: 2025-07-28 21:10:36.2315302,"BootMode: ",,,,,,False,C:\Users\VM\Desktop\System.evtx,State,0,"{""EventData"":{""Data"":{""@Name"":""StopTime"",""#text"":""2025-07-28 21:10:36.2315302""}}}"
293,293,2025-07-29 06:29:21.6179015,12,Info,Microsoft-Windows-Kernel-General,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,OS was started,,,StartTime: 2025-07-29 06:29:20.5000000,BootMode: Normal boot,,,,,,False,C:\Users\VM\Desktop\System.evtx,State,0,"{""EventData"":{""Data"":[{""@Name"":""MajorVersion"",""#text"":""10""},{""@Name"":""MinorVersion"",""#text"":""0""},{""@Name"":""BuildVersion"",""#text"":""19041""},{""@Name"":""QfeVersion"",""#text"":""3803""},{""@Name"":""ServiceVersion"",""#text"":""0""},{""@Name"":""BootMode"",""#text"":""0""},{""@Name"":""StartTime"",""#text"":""2025-07-29 06:29:20.5000000""}]}}"
294,294,2025-07-29 06:29:21.6179336,153,Info,Microsoft-Windows-Kernel-Boot,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Status"",""#text"":""0""},{""@Name"":""EnableDisableReason"",""#text"":""0""},{""@Name"":""VsmPolicy"",""#text"":""0""}]}}"
295,295,2025-07-29 06:29:21.6183666,20,Info,Microsoft-Windows-Kernel-Boot,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""LastShutdownGood"",""#text"":""True""},{""@Name"":""LastBootGood"",""#text"":""True""},{""@Name"":""LastBootId"",""#text"":""1""},{""@Name"":""BootStatusPolicy"",""#text"":""2""}]}}"
296,296,2025-07-29 06:29:21.6183921,25,Info,Microsoft-Windows-Kernel-Boot,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":{""@Name"":""BootMenuPolicy"",""#text"":""1""}}}"
297,297,2025-07-29 06:29:21.6183925,27,Info,Microsoft-Windows-Kernel-Boot,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""BootType"",""#text"":""0""},{""@Name"":""LoadOptions"",""#text"":"" NOEXECUTE=OPTIN""}]}}"
298,298,2025-07-29 06:29:21.6183978,18,Info,Microsoft-Windows-Kernel-Boot,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":{""@Name"":""EntryCount"",""#text"":""1""}}}"
299,299,2025-07-29 06:29:21.6184204,32,Info,Microsoft-Windows-Kernel-Boot,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":{""@Name"":""BitlockerUserInputTime"",""#text"":""0""}}}"
300,300,2025-07-29 06:29:21.6349641,20,Info,Microsoft-Windows-Kernel-General,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Time,0,"{""EventData"":{""Data"":[{""@Name"":""UpdateReason"",""#text"":""0""},{""@Name"":""EnabledNew"",""#text"":""True""},{""@Name"":""CountNew"",""#text"":""0""},{""@Name"":""CountOld"",""#text"":""0""}]}}"
301,301,2025-07-29 06:29:21.8577574,16,Info,Microsoft-Windows-HAL,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":""""}"
302,302,2025-07-29 06:29:27.5731175,6,Info,Microsoft-Windows-FilterManager,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""8""},{""@Name"":""DeviceName"",""#text"":""FileInfo""},{""@Name"":""DeviceTime"",""#text"":""2062-12-22 22:21:06.0000000""}]}}"
303,303,2025-07-29 06:29:27.5756299,6,Info,Microsoft-Windows-FilterManager,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""3""},{""@Name"":""DeviceName"",""#text"":""Wof""},{""@Name"":""DeviceTime"",""#text"":""2090-03-16 11:56:17.0000000""}]}}"
304,304,2025-07-29 06:29:27.5779896,6,Info,Microsoft-Windows-FilterManager,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""8""},{""@Name"":""DeviceName"",""#text"":""WdFilter""},{""@Name"":""DeviceTime"",""#text"":""2066-04-08 21:52:09.0000000""}]}}"
305,305,2025-07-29 06:29:28.3118685,98,Info,Microsoft-Windows-Ntfs,System,4,284,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000000000000002,0,"{""EventData"":{""Data"":[{""@Name"":""DriveName"",""#text"":""C:""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume2""},{""@Name"":""CorruptionActionState"",""#text"":""0""}]}}"
306,306,2025-07-29 06:29:28.7010697,6,Info,Microsoft-Windows-FilterManager,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""9""},{""@Name"":""DeviceName"",""#text"":""FileCrypt""},{""@Name"":""DeviceTime"",""#text"":""2002-03-01 04:12:42.0000000""}]}}"
307,307,2025-07-29 06:29:29.2433626,6,Info,Microsoft-Windows-FilterManager,System,4,8,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""9""},{""@Name"":""DeviceName"",""#text"":""npsvctrig""},{""@Name"":""DeviceTime"",""#text"":""2025-01-05 19:41:12.0000000""}]}}"
308,308,2025-07-29 06:29:29.3479497,98,Info,Microsoft-Windows-Ntfs,System,4,128,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000000000000002,0,"{""EventData"":{""Data"":[{""@Name"":""DriveName"",""#text"":""\\\\?\\Volume{b4afc308-0000-0000-0000-100000000000}""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume1""},{""@Name"":""CorruptionActionState"",""#text"":""0""}]}}"
309,309,2025-07-29 06:29:29.4429519,172,Info,Microsoft-Windows-Kernel-Power,System,4,284,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000000000000404,0,"{""EventData"":{""Data"":[{""@Name"":""State"",""#text"":""2""},{""@Name"":""Reason"",""#text"":""6""}]}}"
310,310,2025-07-29 06:29:30.4488432,55,Info,Microsoft-Windows-Kernel-Processor-Power,System,4,304,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Group"",""#text"":""0""},{""@Name"":""Number"",""#text"":""0""},{""@Name"":""IdleStateCount"",""#text"":""1""},{""@Name"":""IdleImplementation"",""#text"":""1""},{""@Name"":""NominalFrequency"",""#text"":""2304""},{""@Name"":""MaximumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumThrottlePercent"",""#text"":""100""},{""@Name"":""PerformanceImplementation"",""#text"":""0""}]}}"
311,311,2025-07-29 06:29:30.4523625,55,Info,Microsoft-Windows-Kernel-Processor-Power,System,4,304,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Group"",""#text"":""0""},{""@Name"":""Number"",""#text"":""1""},{""@Name"":""IdleStateCount"",""#text"":""1""},{""@Name"":""IdleImplementation"",""#text"":""1""},{""@Name"":""NominalFrequency"",""#text"":""2304""},{""@Name"":""MaximumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumThrottlePercent"",""#text"":""100""},{""@Name"":""PerformanceImplementation"",""#text"":""0""}]}}"
312,312,2025-07-29 06:29:30.4568604,55,Info,Microsoft-Windows-Kernel-Processor-Power,System,4,304,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Group"",""#text"":""0""},{""@Name"":""Number"",""#text"":""2""},{""@Name"":""IdleStateCount"",""#text"":""1""},{""@Name"":""IdleImplementation"",""#text"":""1""},{""@Name"":""NominalFrequency"",""#text"":""2304""},{""@Name"":""MaximumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumThrottlePercent"",""#text"":""100""},{""@Name"":""PerformanceImplementation"",""#text"":""0""}]}}"
313,313,2025-07-29 06:29:30.4629125,55,Info,Microsoft-Windows-Kernel-Processor-Power,System,4,304,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Group"",""#text"":""0""},{""@Name"":""Number"",""#text"":""3""},{""@Name"":""IdleStateCount"",""#text"":""1""},{""@Name"":""IdleImplementation"",""#text"":""1""},{""@Name"":""NominalFrequency"",""#text"":""2304""},{""@Name"":""MaximumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumThrottlePercent"",""#text"":""100""},{""@Name"":""PerformanceImplementation"",""#text"":""0""}]}}"
314,314,2025-07-29 06:29:30.4983307,521,Info,Microsoft-Windows-Kernel-Power,System,4,128,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000000000000404,0,"{""EventData"":{""Data"":[{""@Name"":""ValidBatteryCount"",""#text"":""0""},{""@Name"":""ErrorBatteryCount"",""#text"":""0""},{""@Name"":""AbandonedBatteryCount"",""#text"":""0""}]}}"
315,315,2025-07-29 06:29:30.5000113,521,Info,Microsoft-Windows-Kernel-Power,System,4,356,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000000000000404,0,"{""EventData"":{""Data"":[{""@Name"":""ValidBatteryCount"",""#text"":""1""},{""@Name"":""ErrorBatteryCount"",""#text"":""0""},{""@Name"":""AbandonedBatteryCount"",""#text"":""0""}]}}"
316,316,2025-07-29 06:29:32.6919520,98,Info,Microsoft-Windows-Ntfs,System,4,32,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000000000000002,0,"{""EventData"":{""Data"":[{""@Name"":""DriveName"",""#text"":""\\\\?\\Volume{b4afc308-0000-0000-0000-c05d0c000000}""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume3""},{""@Name"":""CorruptionActionState"",""#text"":""0""}]}}"
317,317,2025-07-29 06:29:33.3388511,24,Info,Microsoft-Windows-Kernel-General,System,108,428,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Time,0,"{""EventData"":{""Data"":[{""@Name"":""ExitReason"",""#text"":""0""},{""@Name"":""CurrentBias"",""#text"":""420""},{""@Name"":""CurrentTimeZoneID"",""#text"":""2""},{""@Name"":""TimeZoneInfoCacheUpdated"",""#text"":""0""},{""@Name"":""FirstRefresh"",""#text"":""0""}]}}"
318,318,2025-07-29 06:29:34.1629570,14,Info,Microsoft-Windows-Wininit,System,524,528,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""Config"",""#text"":""0""},{""@Name"":""IsTestConfig"",""#text"":""0""}]}}"
319,319,2025-07-29 06:29:34.4927764,16962,Info,Microsoft-Windows-Directory-Services-SAM,System,688,692,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""@Name"":""SAMMSG_RESTRICT_REMOTE_SAM_DEFAULT_SD"",""Data"":{""@Name"":""Default SD String:"",""#text"":""O:SYG:SYD:(A;;RC;;;BA)""}}}"
320,320,2025-07-29 06:29:34.5161674,16977,Info,Microsoft-Windows-Directory-Services-SAM,System,688,692,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""@Name"":""SAMMSG_MINPWDLEN_SETTINGS_IN_EFFECT"",""Data"":[{""@Name"":""MinimumPasswordLength"",""#text"":""0""},{""@Name"":""RelaxMinimumPasswordLengthLimits"",""#text"":""0""},{""@Name"":""MinimumPasswordLengthAudit"",""#text"":""-1""}]}}"
321,321,2025-07-29 06:29:34.5161733,16983,Info,Microsoft-Windows-Directory-Services-SAM,System,688,692,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""@Name"":""SAMMSG_AUDIT_LEGACY_PWD_RPC_METHODS_OFF""}}"
322,322,2025-07-29 06:29:35.4012063,6,Info,Microsoft-Windows-FilterManager,System,4,128,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""5""},{""@Name"":""DeviceName"",""#text"":""wcifs""},{""@Name"":""DeviceTime"",""#text"":""2004-03-22 10:56:15.0000000""}]}}"
323,323,2025-07-29 06:29:35.4287113,6,Info,Microsoft-Windows-FilterManager,System,4,356,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""5""},{""@Name"":""DeviceName"",""#text"":""luafv""},{""@Name"":""DeviceTime"",""#text"":""2062-02-02 20:11:58.0000000""}]}}"
324,324,2025-07-29 06:29:35.4450917,50036,Info,Microsoft-Windows-Dhcp-Client,System,744,1320,DESKTOP-5A3QN5S,2,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":""""}"
325,325,2025-07-29 06:29:35.4452437,50103,Info,Microsoft-Windows-Dhcp-Client,System,744,1320,DESKTOP-5A3QN5S,2,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":""""}"
326,326,2025-07-29 06:29:35.4638738,6,Info,Microsoft-Windows-FilterManager,System,4,356,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""6""},{""@Name"":""DeviceName"",""#text"":""CldFlt""},{""@Name"":""DeviceTime"",""#text"":""2084-11-25 00:15:59.0000000""}]}}"
327,327,2025-07-29 06:29:35.4643952,1,Info,Microsoft-Windows-FilterManager,System,4,356,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""6""},{""@Name"":""DeviceName"",""#text"":""CldFlt""},{""@Name"":""DeviceTime"",""#text"":""2084-11-25 00:15:59.0000000""}]}}"
328,328,2025-07-29 06:29:35.4645513,6,Info,Microsoft-Windows-FilterManager,System,4,356,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""6""},{""@Name"":""DeviceName"",""#text"":""CldFlt""},{""@Name"":""DeviceTime"",""#text"":""2084-11-25 00:15:59.0000000""}]}}"
329,329,2025-07-29 06:29:35.4809099,6,Info,Microsoft-Windows-FilterManager,System,4,356,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""10""},{""@Name"":""DeviceName"",""#text"":""storqosflt""},{""@Name"":""DeviceTime"",""#text"":""2007-04-09 11:08:30.0000000""}]}}"
330,330,2025-07-29 06:29:35.4991311,6,Info,Microsoft-Windows-FilterManager,System,4,356,DESKTOP-5A3QN5S,2,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""7""},{""@Name"":""DeviceName"",""#text"":""bindflt""},{""@Name"":""DeviceTime"",""#text"":""2016-11-30 19:47:51.0000000""}]}}"
331,331,2025-07-29 06:29:35.5001418,51046,Info,Microsoft-Windows-DHCPv6-Client,System,744,1368,DESKTOP-5A3QN5S,2,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":""""}"
332,332,2025-07-29 06:29:36.8600993,7026,Info,Service Control Manager,System,668,672,DESKTOP-5A3QN5S,2,,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":{""@Name"":""param1"",""#text"":"", dam""}}}"
333,333,2025-07-29 06:29:44.3222200,7001,Info,Microsoft-Windows-Winlogon,System,624,1004,DESKTOP-5A3QN5S,2,S-1-5-18,User logon,,,UserSID: S-1-5-21-3151804214-3226339955-2188200191-1001,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000200000000000,0,"{""EventData"":{""Data"":[{""@Name"":""TSId"",""#text"":""1""},{""@Name"":""UserSid"",""#text"":""S-1-5-21-3151804214-3226339955-2188200191-1001""}]}}"
334,334,2025-07-29 06:29:56.5895770,7040,Info,Service Control Manager,System,668,756,DESKTOP-5A3QN5S,2,S-1-5-18,Start type of a service has changed,,,The start type of the Windows Modules Installer was changed from demand start to auto start,,,,,,TrustedInstaller,False,C:\Users\VM\Desktop\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Modules Installer""},{""@Name"":""param2"",""#text"":""demand start""},{""@Name"":""param3"",""#text"":""auto start""},{""@Name"":""param4"",""#text"":""TrustedInstaller""}]}}"
335,335,2025-07-29 06:30:02.4366094,7040,Info,Service Control Manager,System,668,756,DESKTOP-5A3QN5S,2,S-1-5-18,Start type of a service has changed,,,The start type of the Windows Modules Installer was changed from auto start to demand start,,,,,,TrustedInstaller,False,C:\Users\VM\Desktop\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Modules Installer""},{""@Name"":""param2"",""#text"":""auto start""},{""@Name"":""param3"",""#text"":""demand start""},{""@Name"":""param4"",""#text"":""TrustedInstaller""}]}}"
